"","home_team_long_name","league_name","home_team_short_name","home_team_api_id","variable","value"
"8068","FC Schalke 04","Germany 1. Bundesliga","S04",10189,"Aggression",715.014352706447
"8069","Eintracht Frankfurt","Germany 1. Bundesliga","EFR",9810,"Aggression",672.539528643236
"8070","FC Bayern Munich","Germany 1. Bundesliga","BMU",9823,"Aggression",708.670142974841
"8071","TSG 1899 Hoffenheim","Germany 1. Bundesliga","HOF",8226,"Aggression",740.139791229094
"8072","1. FC Nürnberg","Germany 1. Bundesliga","NUR",8165,"Aggression",721.375429579792
"8073","VfL Wolfsburg","Germany 1. Bundesliga","WOL",8721,"Aggression",745.606610519625
"8074","Hannover 96","Germany 1. Bundesliga","HAN",9904,"Aggression",685.012254932255
"8075","1. FSV Mainz 05","Germany 1. Bundesliga","MAI",9905,"Aggression",717.315275181565
"8076","SpVgg Greuther Fürth","Germany 1. Bundesliga","GRF",8357,"Aggression",657.74152999364
"8077","VfB Stuttgart","Germany 1. Bundesliga","STU",10269,"Aggression",708.568915773206
"8078","Eintracht Frankfurt","Germany 1. Bundesliga","EFR",9810,"Aggression",691.222861976569
"8079","Bayer 04 Leverkusen","Germany 1. Bundesliga","LEV",8178,"Aggression",734.15316138561
"8080","VfL Wolfsburg","Germany 1. Bundesliga","WOL",8721,"Aggression",756.993439702436
"8081","FC Augsburg","Germany 1. Bundesliga","AUG",8406,"Aggression",663.279658119658
"8082","TSG 1899 Hoffenheim","Germany 1. Bundesliga","HOF",8226,"Aggression",704.034608058647
"8083","FC Bayern Munich","Germany 1. Bundesliga","BMU",9823,"Aggression",712.346602707637
"8084","SV Werder Bremen","Germany 1. Bundesliga","WBR",8697,"Aggression",676.12603712368
"8085","Borussia Dortmund","Germany 1. Bundesliga","DOR",9789,"Aggression",714.403765916995
"8086","Fortuna Düsseldorf","Germany 1. Bundesliga","FDU",8194,"Aggression",714.567753986533
"8087","SC Freiburg","Germany 1. Bundesliga","FRE",8358,"Aggression",683.138452625064
"8088","Hannover 96","Germany 1. Bundesliga","HAN",9904,"Aggression",705.103121740323
"8089","FC Schalke 04","Germany 1. Bundesliga","S04",10189,"Aggression",729.993076110702
"8090","1. FC Nürnberg","Germany 1. Bundesliga","NUR",8165,"Aggression",771.975889349907
"8091","Borussia Mönchengladbach","Germany 1. Bundesliga","GLA",9788,"Aggression",723.485854462275
"8092","Queens Park Rangers","England Premier League","QPR",10172,"Aggression",739.807237593325
"8093","Norwich City","England Premier League","NOR",9850,"Aggression",734.07794126441
"8094","Fulham","England Premier League","FUL",9879,"Aggression",727.395415933175
"8095","Sunderland","England Premier League","SUN",8472,"Aggression",753.221399502838
"8096","Southampton","England Premier League","SOU",8466,"Aggression",664.76203796862
"8097","Liverpool","England Premier League","LIV",8650,"Aggression",696.359090996032
"8098","Stoke City","England Premier League","STK",10194,"Aggression",755.972662522663
"8099","Arsenal","England Premier League","ARS",9825,"Aggression",724.619459123121
"8100","Swansea City","England Premier League","SWA",10003,"Aggression",663.161203747943
"8101","Newcastle United","England Premier League","NEW",10261,"Aggression",724.766316843458
"8102","Manchester United","England Premier League","MUN",10260,"Aggression",725.613718530561
"8103","Wigan Athletic","England Premier League","WIG",8528,"Aggression",676.57624251288
"8104","Manchester City","England Premier League","MCI",8456,"Aggression",792.273097258749
"8105","Aston Villa","England Premier League","AVL",10252,"Aggression",697.235423634337
"8106","Chelsea","England Premier League","CHE",8455,"Aggression",765.288673748944
"8107","West Bromwich Albion","England Premier League","WBA",8659,"Aggression",727.420062279444
"8108","Tottenham Hotspur","England Premier League","TOT",8586,"Aggression",719.813660410677
"8109","West Ham United","England Premier League","WHU",8654,"Aggression",789.107587129055
"8110","Everton","England Premier League","EVE",8668,"Aggression",747.755499084249
"8111","Lazio","Italy Serie A","LAZ",8543,"Aggression",778.395303653155
"8112","Juventus","Italy Serie A","JUV",9885,"Aggression",751.749866994408
"8113","Genoa","Italy Serie A","GEN",10233,"Aggression",753.876627929111
"8114","Sampdoria","Italy Serie A","SAM",9882,"Aggression",759.761798418972
"8115","Roma","Italy Serie A","ROM",8686,"Aggression",768.999015089317
"8116","Milan","Italy Serie A","ACM",8564,"Aggression",833.404668000158
"8117","Catania","Italy Serie A","CAT",8530,"Aggression",758.642439145634
"8118","Udinese","Italy Serie A","UDI",8600,"Aggression",758.145428513958
"8119","Palermo","Italy Serie A","PAL",8540,"Aggression",739.60809059313
"8120","Napoli","Italy Serie A","NAP",9875,"Aggression",769.650260422573
"8121","Pescara","Italy Serie A","PES",9878,"Aggression",702.770763699484
"8122","Parma","Italy Serie A","PAR",10167,"Aggression",781.262561596478
"8123","Atalanta","Italy Serie A","ATA",8524,"Aggression",724.304664093279
"8124","Siena","Italy Serie A","SIE",8551,"Aggression",713.14270827212
"8125","Fiorentina","Italy Serie A","FIO",8535,"Aggression",703.320738407093
"8126","Cagliari","Italy Serie A","CAG",8529,"Aggression",757.126386652784
"8127","Inter","Italy Serie A","INT",8636,"Aggression",782.254116900471
"8128","Bologna","Italy Serie A","BOL",9857,"Aggression",703.409233135753
"8129","FC Augsburg","Germany 1. Bundesliga","AUG",8406,"Aggression",711.473502428528
"8130","1. FSV Mainz 05","Germany 1. Bundesliga","MAI",9905,"Aggression",715.697642115949
"8131","FC Schalke 04","Germany 1. Bundesliga","S04",10189,"Aggression",717.292075961426
"8132","Fortuna Düsseldorf","Germany 1. Bundesliga","FDU",8194,"Aggression",747.330194500373
"8133","SpVgg Greuther Fürth","Germany 1. Bundesliga","GRF",8357,"Aggression",698.273986402439
"8134","VfB Stuttgart","Germany 1. Bundesliga","STU",10269,"Aggression",695.245007727229
"8135","SC Freiburg","Germany 1. Bundesliga","FRE",8358,"Aggression",704.81208150629
"8136","Hannover 96","Germany 1. Bundesliga","HAN",9904,"Aggression",714.100740787942
"8137","1. FC Nürnberg","Germany 1. Bundesliga","NUR",8165,"Aggression",721.375429579792
"8138","SV Werder Bremen","Germany 1. Bundesliga","WBR",8697,"Aggression",676.814978117327
"8139","Borussia Dortmund","Germany 1. Bundesliga","DOR",9789,"Aggression",728.643689338983
"8140","Bayer 04 Leverkusen","Germany 1. Bundesliga","LEV",8178,"Aggression",753.921366513815
"8141","Hamburger SV","Germany 1. Bundesliga","HAM",9790,"Aggression",704.440130700151
"8142","FC Bayern Munich","Germany 1. Bundesliga","BMU",9823,"Aggression",683.633399244434
"8143","Borussia Mönchengladbach","Germany 1. Bundesliga","GLA",9788,"Aggression",723.296931066829
"8144","VfL Wolfsburg","Germany 1. Bundesliga","WOL",8721,"Aggression",758.358465169329
"8145","TSG 1899 Hoffenheim","Germany 1. Bundesliga","HOF",8226,"Aggression",685.592530385363
"8146","Bayer 04 Leverkusen","Germany 1. Bundesliga","LEV",8178,"Aggression",751.97639043726
"8147","Fortuna Düsseldorf","Germany 1. Bundesliga","FDU",8194,"Aggression",705.136705790629
"8148","FC Schalke 04","Germany 1. Bundesliga","S04",10189,"Aggression",739.138504532855
"8149","SC Freiburg","Germany 1. Bundesliga","FRE",8358,"Aggression",689.480944207556
"8150","VfB Stuttgart","Germany 1. Bundesliga","STU",10269,"Aggression",703.616542548054
"8151","Eintracht Frankfurt","Germany 1. Bundesliga","EFR",9810,"Aggression",681.539967239727
"8152","1. FSV Mainz 05","Germany 1. Bundesliga","MAI",9905,"Aggression",689.940812486463
"8153","FC Augsburg","Germany 1. Bundesliga","AUG",8406,"Aggression",689.503972693973
"8154","1. FC Nürnberg","Germany 1. Bundesliga","NUR",8165,"Aggression",741.344172996085
"8155","Borussia Mönchengladbach","Germany 1. Bundesliga","GLA",9788,"Aggression",700.307198538177
"8156","TSG 1899 Hoffenheim","Germany 1. Bundesliga","HOF",8226,"Aggression",731.992478114734
"8157","Hamburger SV","Germany 1. Bundesliga","HAM",9790,"Aggression",719.913136398156
"8158","SpVgg Greuther Fürth","Germany 1. Bundesliga","GRF",8357,"Aggression",635.485233697344
"8159","SV Werder Bremen","Germany 1. Bundesliga","WBR",8697,"Aggression",676.12603712368
"8160","Hannover 96","Germany 1. Bundesliga","HAN",9904,"Aggression",700.183570738598
"8161","Borussia Dortmund","Germany 1. Bundesliga","DOR",9789,"Aggression",777.355593575634
"8162","VfL Wolfsburg","Germany 1. Bundesliga","WOL",8721,"Aggression",772.537961123045
"8163","Wigan Athletic","England Premier League","WIG",8528,"Aggression",694.481075993576
"8164","Swansea City","England Premier League","SWA",10003,"Aggression",671.794692481432
"8165","Liverpool","England Premier League","LIV",8650,"Aggression",721.19503178632
"8166","Newcastle United","England Premier League","NEW",10261,"Aggression",751.322966184015
"8167","Manchester City","England Premier League","MCI",8456,"Aggression",703.397235556635
"8168","Manchester United","England Premier League","MUN",10260,"Aggression",717.305335365612
"8169","Fulham","England Premier League","FUL",9879,"Aggression",738.048444498812
"8170","West Ham United","England Premier League","WHU",8654,"Aggression",780.893410883844
"8171","Aston Villa","England Premier League","AVL",10252,"Aggression",699.941759038063
"8172","Norwich City","England Premier League","NOR",9850,"Aggression",705.043993411497
"8173","Tottenham Hotspur","England Premier League","TOT",8586,"Aggression",757.49207372706
"8174","Chelsea","England Premier League","CHE",8455,"Aggression",689.795226455497
"8175","Stoke City","England Premier League","STK",10194,"Aggression",764.344433675486
"8176","Everton","England Premier League","EVE",8668,"Aggression",775.10993456812
"8177","Reading","England Premier League","REA",9798,"Aggression",672.370275848035
"8178","Queens Park Rangers","England Premier League","QPR",10172,"Aggression",723.57398843036
"8179","Southampton","England Premier League","SOU",8466,"Aggression",701.131116806449
"8180","Sunderland","England Premier League","SUN",8472,"Aggression",766.597419746685
"8181","West Bromwich Albion","England Premier League","WBA",8659,"Aggression",697.699367490362
"8182","Valenciennes FC","France Ligue 1","VAL",9873,"Aggression",675.280008417508
"8183","FC Lorient","France Ligue 1","LOR",8689,"Aggression",708.670194327591
"8184","Toulouse FC","France Ligue 1","TOU",9941,"Aggression",754.612060041408
"8185","ES Troyes AC","France Ligue 1","TRO",10242,"Aggression",663.349317738791
"8186","Évian Thonon Gaillard FC","France Ligue 1","ETG",4087,"Aggression",723.583060642549
"8187","Olympique de Marseille","France Ligue 1","MAR",8592,"Aggression",778.40276205882
"8188","SC Bastia","France Ligue 1","BAS",7794,"Aggression",691.319747396566
"8189","Stade Rennais FC","France Ligue 1","REN",9851,"Aggression",696.200869880626
"8190","OGC Nice","France Ligue 1","NIC",9831,"Aggression",714.799468990201
"8191","FC Sochaux-Montbéliard","France Ligue 1","SOC",9874,"Aggression",696.263632241998
"8192","AS Saint-Étienne","France Ligue 1","ETI",9853,"Aggression",742.416357843363
"8193","AS Nancy-Lorraine","France Ligue 1","NAN",8481,"Aggression",720.85457652557
"8194","Stade de Reims","France Ligue 1","REI",9837,"Aggression",677.153579263873
"8195","AC Ajaccio","France Ligue 1","AJA",8576,"Aggression",711.604485068072
"8196","Olympique Lyonnais","France Ligue 1","LYO",9748,"Aggression",740.730156201541
"8197","Paris Saint-Germain","France Ligue 1","PSG",9847,"Aggression",776.211290844666
"8198","Montpellier Hérault SC","France Ligue 1","MON",10249,"Aggression",708.348044184077
"8199","Stade Brestois 29","France Ligue 1","BRE",8521,"Aggression",655.046917293233
"8200","LOSC Lille","France Ligue 1","LIL",8639,"Aggression",677.322431977119
"8201","Valenciennes FC","France Ligue 1","VAL",9873,"Aggression",701.125462962963
"8202","AS Saint-Étienne","France Ligue 1","ETI",9853,"Aggression",743.103523283287
"8203","Montpellier Hérault SC","France Ligue 1","MON",10249,"Aggression",708.6888505935
"8204","FC Sochaux-Montbéliard","France Ligue 1","SOC",9874,"Aggression",680.312794119104
"8205","Olympique de Marseille","France Ligue 1","MAR",8592,"Aggression",759.400198180919
"8206","AC Ajaccio","France Ligue 1","AJA",8576,"Aggression",703.215404040404
"8207","LOSC Lille","France Ligue 1","LIL",8639,"Aggression",698.452145767015
"8208","Paris Saint-Germain","France Ligue 1","PSG",9847,"Aggression",760.614127658699
"8209","Toulouse FC","France Ligue 1","TOU",9941,"Aggression",744.339332768681
"8210","Stade Brestois 29","France Ligue 1","BRE",8521,"Aggression",668.468533834587
"8211","Olympique Lyonnais","France Ligue 1","LYO",9748,"Aggression",740.071791539886
"8212","Stade Rennais FC","France Ligue 1","REN",9851,"Aggression",671.880242521342
"8213","Girondins de Bordeaux","France Ligue 1","BOR",9827,"Aggression",704.26385405782
"8214","ES Troyes AC","France Ligue 1","TRO",10242,"Aggression",658.616988727858
"8215","FC Lorient","France Ligue 1","LOR",8689,"Aggression",693.288015560515
"8216","SC Bastia","France Ligue 1","BAS",7794,"Aggression",696.198917179359
"8217","Stade de Reims","France Ligue 1","REI",9837,"Aggression",738.386514543248
"8218","AS Nancy-Lorraine","France Ligue 1","NAN",8481,"Aggression",643.571153846154
"8219","Olympique Lyonnais","France Ligue 1","LYO",9748,"Aggression",737.761275666871
"8220","SC Bastia","France Ligue 1","BAS",7794,"Aggression",693.055937823758
"8221","Olympique de Marseille","France Ligue 1","MAR",8592,"Aggression",769.348618313662
"8222","Girondins de Bordeaux","France Ligue 1","BOR",9827,"Aggression",682.485036900742
"8223","AS Nancy-Lorraine","France Ligue 1","NAN",8481,"Aggression",631.594088019823
"8224","Stade Rennais FC","France Ligue 1","REN",9851,"Aggression",666.869457750557
"8225","Toulouse FC","France Ligue 1","TOU",9941,"Aggression",755.228263310755
"8226","FC Lorient","France Ligue 1","LOR",8689,"Aggression",685.63398911404
"8227","FC Sochaux-Montbéliard","France Ligue 1","SOC",9874,"Aggression",665.048678725143
"8228","OGC Nice","France Ligue 1","NIC",9831,"Aggression",675.578303409024
"8229","Valenciennes FC","France Ligue 1","VAL",9873,"Aggression",694.792508417508
"8230","Stade Brestois 29","France Ligue 1","BRE",8521,"Aggression",664.825927318296
"8231","Paris Saint-Germain","France Ligue 1","PSG",9847,"Aggression",773.134408866995
"8232","Montpellier Hérault SC","France Ligue 1","MON",10249,"Aggression",726.716106232598
"8233","AS Saint-Étienne","France Ligue 1","ETI",9853,"Aggression",725.25460104495
"8234","AC Ajaccio","France Ligue 1","AJA",8576,"Aggression",719.012998112998
"8235","ES Troyes AC","France Ligue 1","TRO",10242,"Aggression",631.736961737305
"8236","AC Ajaccio","France Ligue 1","AJA",8576,"Aggression",700.892218892219
"8237","Montpellier Hérault SC","France Ligue 1","MON",10249,"Aggression",708.01534865684
"8238","SC Bastia","France Ligue 1","BAS",7794,"Aggression",727.806330599272
"8239","Stade de Reims","France Ligue 1","REI",9837,"Aggression",699.929437229437
"8240","AS Saint-Étienne","France Ligue 1","ETI",9853,"Aggression",741.425201604965
"8241","LOSC Lille","France Ligue 1","LIL",8639,"Aggression",735.789213927613
"8242","AS Nancy-Lorraine","France Ligue 1","NAN",8481,"Aggression",667.537657333651
"8243","FC Lorient","France Ligue 1","LOR",8689,"Aggression",684.188812632156
"8244","OGC Nice","France Ligue 1","NIC",9831,"Aggression",695.754230894963
"8245","Stade Brestois 29","France Ligue 1","BRE",8521,"Aggression",707.097355889724
"8246","Olympique de Marseille","France Ligue 1","MAR",8592,"Aggression",764.082357101459
"8247","Girondins de Bordeaux","France Ligue 1","BOR",9827,"Aggression",707.903469306642
"8248","Olympique Lyonnais","France Ligue 1","LYO",9748,"Aggression",709.791076507856
"8249","ES Troyes AC","France Ligue 1","TRO",10242,"Aggression",655.225869695607
"8250","Stade Rennais FC","France Ligue 1","REN",9851,"Aggression",668.903397144496
"8251","Évian Thonon Gaillard FC","France Ligue 1","ETG",4087,"Aggression",709.915141899225
"8252","FC Sochaux-Montbéliard","France Ligue 1","SOC",9874,"Aggression",681.992719382928
"8253","Valenciennes FC","France Ligue 1","VAL",9873,"Aggression",688.255743711626
"8254","Toulouse FC","France Ligue 1","TOU",9941,"Aggression",736.959416116705
"8255","Manchester City","England Premier League","MCI",8456,"Aggression",769.273421922327
"8256","Sunderland","England Premier League","SUN",8472,"Aggression",739.514732836172
"8257","Stoke City","England Premier League","STK",10194,"Aggression",808.501230460101
"8258","West Bromwich Albion","England Premier League","WBA",8659,"Aggression",713.914007315732
"8259","Southampton","England Premier League","SOU",8466,"Aggression",676.850793511323
"8260","Manchester United","England Premier League","MUN",10260,"Aggression",744.612824882779
"8261","Everton","England Premier League","EVE",8668,"Aggression",769.598584076506
"8262","Queens Park Rangers","England Premier League","QPR",10172,"Aggression",722.80916283654
"8263","Newcastle United","England Premier League","NEW",10261,"Aggression",719.984756370562
