"","league_name","home_team_api_id","home_team_short_name","home_team_long_name","Overall","Potential","Stamina","Agility","Aggression"
"203","Germany 1. Bundesliga",9823,"BMU","FC Bayern Munich",843.263402310456,890.178390520629,778.528168256248,725.36426391149,803.730862251452
"204","Germany 1. Bundesliga",8721,"WOL","VfL Wolfsburg",819.057316536764,860.842401635312,765.975958096082,728.366439029356,762.546063027901
"205","Germany 1. Bundesliga",9810,"EFR","Eintracht Frankfurt",800.786989915754,853.119370106121,784.360269435624,756.525112251085,672.539528643236
"206","Germany 1. Bundesliga",10269,"STU","VfB Stuttgart",810.362133198107,852.02638687659,737.951891400238,733.158287452912,683.493587365981
"207","Spain LIGA BBVA",10281,"VAL","Real Valladolid",787.937907085418,817.60884181286,738.955125245819,726.989861286889,688.405336187426
"208","Spain LIGA BBVA",8661,"MAL","RCD Mallorca",788.276218481811,831.490958763888,732.560160986245,736.248892619249,715.126954809037
"209","Spain LIGA BBVA",8560,"SOC","Real Sociedad",819.557263628471,861.837420869464,753.089219632563,774.391030755737,673.994489044954
"210","Spain LIGA BBVA",9910,"CEL","RC Celta de Vigo",785.891409790461,827.655504317552,755.025949858908,773.946108459226,647.115799976037
"211","Spain LIGA BBVA",8581,"LEV","Levante UD",795.915796003756,829.03180522972,747.680367251782,738.495106452192,725.786103966758
"212","Spain LIGA BBVA",8634,"BAR","FC Barcelona",911.275194703743,944.745825554374,839.458919807791,818.159844092586,751.889854595822
"213","Spain LIGA BBVA",8558,"ESP","RCD Espanyol",796.933261495986,846.247398174581,755.47716981104,734.767301497952,743.331989420968
"214","Spain LIGA BBVA",9906,"AMA","Atlético Madrid",874.901927415674,913.520367786992,815.740542681719,791.840279392389,767.909592515091
"215","Spain LIGA BBVA",9864,"MAL","Málaga CF",840.463070534272,864.194303047142,765.389104622726,769.533715945036,739.711955886092
"216","Spain LIGA BBVA",8305,"GET","Getafe CF",810.596746683418,846.621778401673,729.522076817506,744.540974772823,735.887517301352
"217","Spain LIGA BBVA",9783,"COR","RC Deportivo de La Coruña",815.929135861419,844.800686322382,734.758110422829,743.270531744537,692.883442757433
"218","Spain LIGA BBVA",8302,"SEV","Sevilla FC",847.389885010535,879.233842761985,798.624410406206,752.00153122698,761.783189228422
"219","Spain LIGA BBVA",8394,"ZAR","Real Zaragoza",790.143957893958,824.103535816036,785.337811031561,742.468108743109,748.138196525697
"220","Spain LIGA BBVA",10267,"VAL","Valencia CF",854.179082840848,893.898588163294,792.629760806231,815.972699452111,725.077621901151
"221","Spain LIGA BBVA",8633,"REA","Real Madrid CF",900.124110186589,940.02953654446,794.462878272918,767.474485258985,735.215685625188
"222","Spain LIGA BBVA",8315,"BIL","Athletic Club de Bilbao",839.741030148013,877.304409943505,782.84092505196,757.284922161172,769.03142505483
"223","Spain LIGA BBVA",8603,"BET","Real Betis Balompié",794.588055941504,828.167569435673,744.47418073625,736.343029767168,710.897285377458
"224","Spain LIGA BBVA",7878,"GRA","Granada CF",795.596127918839,836.178627001154,764.293471136289,745.141697187326,682.137617143397
"225","Spain LIGA BBVA",8371,"OSA","CA Osasuna",781.572262177182,811.158084341288,780.232837528604,696.426194834913,712.766521739131
"226","Spain LIGA BBVA",8370,"RAY","Rayo Vallecano",790.491059664973,819.630105872388,741.339582627517,708.774349708263,777.500078580839
"227","Spain LIGA BBVA",8302,"SEV","Sevilla FC",852.787779747377,885.412790130406,796.815989353574,740.00153122698,770.046347123158
"228","Spain LIGA BBVA",8634,"BAR","FC Barcelona",919.365190688941,949.363092463092,805.359017094017,830.252742488993,752.727833462833
"229","Spain LIGA BBVA",9864,"MAL","Málaga CF",844.782355336315,866.346282612914,756.455515861551,752.790420925879,767.728558695798
"230","Spain LIGA BBVA",8603,"BET","Real Betis Balompié",805.613632478632,836.337527472528,749.205299145299,710.180451770452,718.875610500611
"231","Spain LIGA BBVA",8581,"LEV","Levante UD",812.648703345493,838.320998949105,725.916819644111,721.047750942789,751.492475336493
"232","Spain LIGA BBVA",9783,"COR","RC Deportivo de La Coruña",803.375029255253,835.186626460724,702.03762074639,714.193813052601,672.585392401145
"233","Spain LIGA BBVA",8633,"REA","Real Madrid CF",883.030601301877,915.284983668473,760.434179236864,767.888106034222,706.300696285416
"234","Spain LIGA BBVA",8394,"ZAR","Real Zaragoza",794.49932311697,829.62540977541,787.8672234084,743.352011604953,738.896498272969
"235","Spain LIGA BBVA",10281,"VAL","Real Valladolid",787.290886123924,818.346605730229,737.781423947117,718.745326654854,677.674543770778
"236","Spain LIGA BBVA",8661,"MAL","RCD Mallorca",802.436239334337,840.348035871134,791.559445385532,743.194166039275,732.780228527511
"237","Spain LIGA BBVA",9910,"CEL","RC Celta de Vigo",781.855329691223,821.829805357642,742.45524551452,741.633392909668,681.845763579685
"238","Spain LIGA BBVA",9906,"AMA","Atlético Madrid",868.065368005585,899.661707656273,811.201599326599,777.296769253291,787.691350517438
"239","Spain LIGA BBVA",8558,"ESP","RCD Espanyol",793.269453134585,842.475175366429,748.192859320762,720.709146117041,719.883090249963
"240","Spain LIGA BBVA",10267,"VAL","Valencia CF",851.211422614364,891.272418193262,763.570234342357,794.293337443465,733.396662025562
"241","Spain LIGA BBVA",8560,"SOC","Real Sociedad",821.312982582719,863.160133287765,756.190526822106,771.74822029822,681.294979241032
"242","Spain LIGA BBVA",7878,"GRA","Granada CF",795.077659360787,831.717683740943,745.697546426579,728.604404628556,693.748035023288
"243","Spain LIGA BBVA",8315,"BIL","Athletic Club de Bilbao",830.232840492841,865.781953046953,792.505637695638,756.006172161172,784.493048618049
"244","Spain LIGA BBVA",8305,"GET","Getafe CF",809.902599874389,849.123293160357,739.303775185683,736.44603837226,733.933005630325
"245","Spain LIGA BBVA",8661,"MAL","RCD Mallorca",786.617803979646,826.801530341004,772.556362497152,721.691591668565,728.139543935597
"246","Spain LIGA BBVA",9783,"COR","RC Deportivo de La Coruña",808.493200938642,844.134229582241,706.265045495553,715.54275396676,674.493976570598
"247","Spain LIGA BBVA",9906,"AMA","Atlético Madrid",877.85252030105,914.846454743514,812.695088136265,798.358065953654,772.935284214696
"248","Spain LIGA BBVA",8371,"OSA","CA Osasuna",779.900878297903,803.878442930068,777.395477520192,711.273763056166,719.283817601163
"249","Spain LIGA BBVA",8305,"GET","Getafe CF",810.044509787187,847.069040176706,722.575583199325,742.984468817478,719.008420285537
"250","Spain LIGA BBVA",8633,"REA","Real Madrid CF",920.269495864487,950.395296080519,813.848045453207,826.297632256194,740.956113437923
"251","Spain LIGA BBVA",9910,"CEL","RC Celta de Vigo",770.380461966355,810.515255093092,747.389637048911,720.016197142473,666.775922309843
"252","Spain LIGA BBVA",8302,"SEV","Sevilla FC",844.201229017406,887.932263814617,809.480822502881,773.529069565834,762.07951421922
"253","Spain LIGA BBVA",8560,"SOC","Real Sociedad",814.022220406088,856.58012513167,769.248233809161,767.346825396825,701.515345428789
"254","Spain LIGA BBVA",7878,"GRA","Granada CF",790.811054891648,827.437643149646,763.183591942616,755.587545202515,736.173429991021
"255","Spain LIGA BBVA",8315,"BIL","Athletic Club de Bilbao",834.307862131819,881.546439295731,778.065904809045,749.09335839599,757.767199346328
"256","Spain LIGA BBVA",10267,"VAL","Valencia CF",842.982282664838,879.418979949406,758.828723777,800.704840235976,721.078498531845
"257","Spain LIGA BBVA",8370,"RAY","Rayo Vallecano",804.164624258274,837.610189604446,739.238545944902,738.557304253717,743.364153540967
"258","Spain LIGA BBVA",8603,"BET","Real Betis Balompié",807.802918192918,832.989908424909,738.624346764347,692.584023199023,705.89822954823
"259","Germany 1. Bundesliga",9810,"EFR","Eintracht Frankfurt",801.436989915754,853.127703439454,786.343602768958,759.258445584418,663.222861976569
"260","Germany 1. Bundesliga",9788,"GLA","Borussia Mönchengladbach",809.830437135328,854.350167043102,746.068408385093,698.427480237154,747.172415302089
"261","Germany 1. Bundesliga",8178,"LEV","Bayer 04 Leverkusen",834.872555203505,892.4314824594,797.527376179207,723.18493777178,751.136984229433
"262","Germany 1. Bundesliga",8697,"WBR","SV Werder Bremen",813.433696715116,860.816503181861,776.191936811363,770.292817019333,701.187866521929
"263","Germany 1. Bundesliga",8194,"FDU","Fortuna Düsseldorf",755.021385540594,792.075023890088,804.371776641023,689.276937095782,745.192508888493
"264","Germany 1. Bundesliga",9790,"HAM","Hamburger SV",823.210335103941,873.909209770145,779.603098575593,741.063222219636,729.395686255706
"265","Germany 1. Bundesliga",9789,"DOR","Borussia Dortmund",813.481823561429,876.013108614095,791.229504292004,757.485026304105,731.809669558025
"266","Germany 1. Bundesliga",8358,"FRE","SC Freiburg",791.91222658453,831.436319710285,764.19536716271,755.301638196273,686.530863692258
"267","Germany 1. Bundesliga",8357,"GRF","SpVgg Greuther Fürth",751.679533011272,806.850952380952,759.672206119163,720.06134115482,617.760542903152
"268","Germany 1. Bundesliga",9904,"HAN","Hannover 96",811.831083146083,847.043481453481,749.25195027195,732.372296317296,716.834582974583
"269","Germany 1. Bundesliga",9823,"BMU","FC Bayern Munich",916.64067370932,943.013414788389,813.631514891464,779.274707194428,707.24888536835
"270","Germany 1. Bundesliga",8165,"NUR","1. FC Nürnberg",796.891310731189,833.750885703862,740.613845426531,664.401924306582,757.646514133209
"271","Germany 1. Bundesliga",9905,"MAI","1. FSV Mainz 05",800.084047503844,831.50123900157,760.838742733099,717.639942126792,717.186038881642
"272","Germany 1. Bundesliga",10269,"STU","VfB Stuttgart",806.626548906919,849.32602083937,742.020705029138,681.636416900093,695.245007727229
"273","Germany 1. Bundesliga",10189,"S04","FC Schalke 04",836.381672720982,878.12311066905,807.898214937823,734.294344294254,722.822248375219
"274","Germany 1. Bundesliga",8721,"WOL","VfL Wolfsburg",833.486539322746,866.86546327236,772.12685130961,725.532324686807,750.748099371893
"275","Germany 1. Bundesliga",8226,"HOF","TSG 1899 Hoffenheim",794.980026438515,854.813738182128,749.885852410961,753.457663593731,626.167027530729
"276","England Premier League",10003,"SWA","Swansea City",799.376799167017,837.514309683875,736.121214252736,741.035469482209,645.64821905148
"277","England Premier League",9825,"ARS","Arsenal",852.666327043791,891.990562847872,778.037142164351,776.529958809322,699.678240052661
"278","England Premier League",9879,"FUL","Fulham",839.323974049596,857.603734856276,771.873908146644,713.679331262375,751.297589846218
"279","England Premier League",9798,"REA","Reading",757.547759532932,798.344477285167,767.819540229885,675.129009304871,704.859802955665
"280","England Premier League",9850,"NOR","Norwich City",784.059393536249,814.044621202136,781.442161286989,700.009463019489,732.866413009779
"281","England Premier League",8466,"SOU","Southampton",795.316552677658,847.349866591601,798.040869810266,723.689772330442,688.743731886493
"282","England Premier League",10194,"STK","Stoke City",807.545950805467,841.344163417228,813.156751217719,715.772894363701,795.075761484632
"283","England Premier League",8586,"TOT","Tottenham Hotspur",855.582033475784,893.31936965812,806.89225986976,756.697221204721,752.128802401302
"284","England Premier League",8472,"SUN","Sunderland",814.504258328344,857.27037803181,799.239561842302,718.467819210391,770.262321326113
"285","England Premier League",10261,"NEW","Newcastle United",829.509676700273,874.127219061025,816.809691593248,759.19590522405,739.32561215042
"286","England Premier League",8650,"LIV","Liverpool",878.212080613334,907.99646013052,814.464515030295,753.209741684502,733.732028439023
"287","England Premier League",8668,"EVE","Everton",845.824616364818,870.068532556154,791.216322441,722.666354841395,770.672746755932
"288","England Premier League",10172,"QPR","Queens Park Rangers",831.631061723067,857.83257590158,775.415152659402,792.150233754091,681.197447884825
"289","England Premier League",8659,"WBA","West Bromwich Albion",800.71274355243,835.717146510818,788.99231123715,706.249374335342,739.363858343128
"290","England Premier League",10252,"AVL","Aston Villa",775.785369359854,843.318488878272,787.38270376331,699.614566865883,754.057369943812
"291","England Premier League",10260,"MUN","Manchester United",862.495115049578,901.475002476711,743.1915246997,758.452549759569,730.597465363081
"292","England Premier League",8654,"WHU","West Ham United",797.542494242597,824.228560535749,805.774073037435,610.210075335709,772.984934818846
"293","England Premier League",8528,"WIG","Wigan Athletic",797.964034309509,834.012510018975,777.532087525837,702.622300592128,703.371983808622
"294","England Premier League",8456,"MCI","Manchester City",888.558758176149,923.127631984154,824.65736547367,761.333944499162,747.073827752089
"295","England Premier League",8528,"WIG","Wigan Athletic",789.221104011837,822.780181823544,786.229008513534,737.888965201465,694.160222397938
"296","England Premier League",9850,"NOR","Norwich City",782.705226869582,813.101168821184,790.26954223937,698.060058257585,718.455698724065
"297","England Premier League",8668,"EVE","Everton",833.338824092574,866.119881368631,788.266626706627,744.064858474858,760.594611638362
"298","England Premier League",10260,"MUN","Manchester United",884.559368335122,920.575625449915,744.753257077239,774.934507431527,701.806818495015
"299","England Premier League",8472,"SUN","Sunderland",811.601162353111,852.141171325204,807.771080478464,747.383332592778,743.326662660733
"300","England Premier League",8466,"SOU","Southampton",790.24512410623,832.135580877315,794.683726953123,713.939772330442,698.672303315064
"301","England Premier League",8650,"LIV","Liverpool",854.123250622164,900.018822280779,803.35101010101,747.91014126775,731.981239935588
"302","England Premier League",10194,"STK","Stoke City",806.224017183533,842.034084052149,810.878966224934,706.646270987078,785.823806217677
"303","England Premier League",9879,"FUL","Fulham",833.096198781386,848.112049995243,778.399409014537,708.6939612057,721.093007689245
"304","England Premier League",8586,"TOT","Tottenham Hotspur",867.590712524045,903.405054281246,824.423744216995,763.537616216952,775.261304496291
"305","England Premier League",10252,"AVL","Aston Villa",782.35099538143,846.296922280618,771.740504061156,728.560658544354,734.553189202102
"306","England Premier League",10172,"QPR","Queens Park Rangers",821.904646452514,859.897477283723,750.579391217779,723.321531766423,772.785221949841
"307","England Premier League",8455,"CHE","Chelsea",888.486953498523,924.157487535242,830.477114900208,814.244941811731,708.559878470149
"308","England Premier League",8654,"WHU","West Ham United",806.180321793468,837.586113042918,794.430242575958,652.529385229187,760.768602699701
"309","England Premier League",10003,"SWA","Swansea City",809.972955136651,852.63765469635,771.239518653649,788.968169487517,647.535229721969
"310","England Premier League",8659,"WBA","West Bromwich Albion",797.68496817213,828.413561712026,763.179147914965,669.42350153353,734.373735622231
"311","England Premier League",10261,"NEW","Newcastle United",819.202613725685,855.032781869273,810.907192905432,753.0604708989,746.496485741693
"312","England Premier League",9798,"REA","Reading",752.483910200951,801.359864426761,785.613467670631,710.047033075687,695.609866803571
"313","England Premier League",9825,"ARS","Arsenal",865.906668762691,911.920661245557,783.606251926097,812.556308799839,738.197439972316
"314","England Premier League",8650,"LIV","Liverpool",866.555746241184,904.368532188897,817.204679467307,758.778273786458,750.315823032111
"315","England Premier League",8455,"CHE","Chelsea",885.304929048958,920.643960761836,808.135421647224,825.473870924733,682.198967494923
"316","England Premier League",9850,"NOR","Norwich City",777.04808587839,808.144424655388,785.81660772178,693.76732488942,746.434843621313
"317","England Premier League",8668,"EVE","Everton",851.706616300366,876.996515567766,807.315100732601,754.358278388278,766.999546703297
"318","England Premier League",8472,"SUN","Sunderland",800.562941801733,839.917156743295,791.621564643422,688.523421451288,761.279408160847
"319","England Premier League",8528,"WIG","Wigan Athletic",798.231956588942,829.7406236068,811.05732555034,751.132422969188,763.232508874421
"320","England Premier League",10003,"SWA","Swansea City",805.125732914429,848.202469511165,766.873777912908,781.079280598628,664.729674166413
"321","England Premier League",10260,"MUN","Manchester United",889.922774598528,925.625389499679,790.57382764781,759.43397118099,734.237963926161
